filename,label,length,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
cel\082__[cel][nod][cla]0035__3.wav,cel,3.0,0.027196543,2083.791958933295,2107.215089229069,3739.903282752404,0.11487379807692308,-281.7334,91.62943,-34.106808,4.715899,-5.0448675,-12.400109,-2.2262616,0.30309132,-0.7493669,2.1095757,-9.700044,-1.1875474,-12.944501,0.25157493,-7.6820164,7.4316425,-3.1781461,2.9638734,1.5179107,-0.16404554
cel\083__[cel][nod][cla]0056__1.wav,cel,3.0,0.048514843,1455.085200529202,1519.9336131128875,2416.1910306490386,0.09518479567307692,-239.73164,146.98802,-41.94034,9.633731,-15.119978,-3.0952659,-16.962921,-3.5661094,-4.2874656,1.3357105,-14.588081,-5.925529,-7.7841425,2.60192,-0.83273137,2.137849,0.9744969,-2.7747421,-14.339076,-5.2418666
cel\083__[cel][nod][cla]0056__2.wav,cel,3.0,0.035957895,1644.9710559555058,1843.2532896380876,2897.209660456731,0.10211838942307692,-270.54117,128.59567,-13.264021,16.351135,0.50607336,1.7413565,-8.228373,16.41828,14.318222,-1.5016855,-23.360058,-6.421569,11.8432045,14.375927,-6.42742,-0.13769625,7.94874,2.1079838,-19.035002,8.037806
cel\083__[cel][nod][cla]0056__3.wav,cel,3.0,0.031131363,1319.0842136990802,1665.4871841231038,2438.552433894231,0.05666691706730769,-270.54874,148.15962,-20.592924,22.853956,0.9872831,-0.18004191,-13.079665,-0.58043754,-2.737989,1.7584605,-8.668174,-0.5378171,-9.452469,-3.4083369,-5.3983483,1.7905201,-3.1750686,-0.23191373,-4.513394,-0.3620514
cel\088__[cel][nod][cla]0044__1.wav,cel,3.0,0.021778794,1670.6054727864953,1891.2723717393612,3089.931828425481,0.08659104567307692,-333.3995,106.41244,-25.069525,20.168472,0.92433786,-1.2295818,-11.8737135,-5.905981,-6.105992,-2.1472323,-10.013889,-4.6560683,-5.721048,-0.5799107,-6.426849,11.753179,15.35693,22.689589,17.85687,10.07925
cel\088__[cel][nod][cla]0044__2.wav,cel,3.0,0.01997447,1676.3523708849048,1856.6720521555744,3004.875676081731,0.09039588341346154,-340.62344,105.47825,-31.06415,17.418945,2.9652488,0.6906623,-11.725752,-5.268118,-8.168915,0.7309338,-8.956353,-9.684303,-6.0105333,5.7798347,3.3255212,19.605085,19.239666,23.211061,16.539307,8.492407
cel\088__[cel][nod][cla]0044__3.wav,cel,3.0,0.025116412,1339.2026848271319,1711.6998269156038,2500.750262920673,0.06251878004807693,-334.36978,127.92025,-20.001379,27.48803,10.162735,-1.4542707,-11.883932,-2.4248693,-5.9448056,-0.0116753215,-4.5986767,-9.531124,-6.4777384,-5.2212176,-8.8134165,1.0631752,-0.9173871,0.10299483,-2.0190847,0.925466
cel\089__[cel][nod][cla]0026__1.wav,cel,3.0,0.0192353,1638.9987108418586,1587.2621352441868,2993.3636944110576,0.09947415865384615,-341.98895,124.86813,-45.82928,48.575676,-5.98151,1.2444415,-16.941124,1.1347252,-4.460889,2.803914,-6.768656,-5.702884,-6.725261,4.000514,7.29709,15.137014,13.673998,16.259811,4.459541,-0.35990736
cel\089__[cel][nod][cla]0026__2.wav,cel,3.0,0.017751837,1664.847785009318,1632.8410380966338,3076.349346454327,0.09876427283653846,-342.6607,125.11088,-43.903778,47.682102,-6.9822764,-0.36003628,-17.111155,3.1924384,-4.433458,0.25570127,-3.6581957,-3.8128273,-9.403472,-0.07995195,2.4960186,12.079474,17.04845,19.3174,9.652642,5.6480136
cel\089__[cel][nod][cla]0026__3.wav,cel,3.0,0.03094795,1471.4923545215645,1439.422776880487,2775.712702824519,0.09788161057692307,-305.67636,144.48486,-42.39094,51.43089,-4.620932,-1.7058222,-14.915312,1.3103188,-4.823877,-3.2851129,-8.334176,-13.642561,-10.977787,-0.11128311,6.5029054,10.64302,13.048286,6.0591006,-1.8589689,-3.1984727
cel\090__[cel][nod][cla]0024__1.wav,cel,3.0,0.013172553,2101.9353828809485,2026.734544418377,4426.564002403846,0.10286583533653847,-353.5006,95.01537,-20.020012,58.983353,-16.274387,14.035562,-26.967968,-5.4370475,-12.288492,-3.8615494,-6.960749,1.0704204,7.819354,9.043399,1.3121543,-4.2267556,0.6658911,8.855781,7.661102,-1.4054232
cel\090__[cel][nod][cla]0024__2.wav,cel,3.0,0.011487709,2169.589661879631,2065.326439802393,4585.081505408654,0.09257436899038461,-362.71616,89.91579,-22.400793,60.30192,-17.12114,16.25835,-26.580484,-3.6026957,-11.90939,2.7024562,3.0995586,11.633812,4.4811277,-0.6630688,-8.152701,-0.7390705,3.9916465,4.3602853,-2.6984272,4.336982
cel\090__[cel][nod][cla]0024__3.wav,cel,3.0,0.009962908,2370.7987632189725,2178.1150898753485,4890.024789663462,0.09911733774038461,-380.07324,79.14214,-16.599476,65.96875,-13.481092,23.514769,-19.265818,-1.4815364,-10.326979,-2.9208188,-8.291035,-1.3833368,-1.3978542,4.413424,6.946843,12.296728,10.849425,8.192351,-0.06922842,-2.1622822
cel\101__[cel][nod][cla]0054__1.wav,cel,3.0,0.014007064,1158.99917448436,1637.7961531364085,2214.607121394231,0.04137620192307692,-413.61502,147.01704,-10.342908,21.141777,7.4306474,1.1741977,-16.316046,4.8107977,5.229266,-3.589822,-12.342047,-4.0397234,-9.155549,-8.082899,-10.964981,-4.6101894,-5.7715116,-1.4392442,-1.7944571,-2.0849686
cel\101__[cel][nod][cla]0054__2.wav,cel,3.0,0.006056895,1245.5136625230264,1977.721749079282,2439.4634540264424,0.037890625,-514.06836,136.17172,17.784994,18.842886,13.646605,0.57358456,-13.414318,-1.8219616,1.386742,3.8969975,-2.3219168,-0.39926443,-10.427748,-7.8383536,-8.115478,-1.070877,-3.8275867,0.49449253,-3.1849627,-1.3083222
cel\101__[cel][nod][cla]0054__3.wav,cel,3.0,0.025505252,1592.737413300658,1870.570220870105,2981.5204326923076,0.06381084735576924,-364.65353,106.87691,-20.88392,11.686611,0.04615725,-1.6506348,-22.239065,-3.228485,-7.3707023,-5.8139496,-7.894793,-0.90524644,-5.1028085,1.9739225,-2.9146574,1.3723994,4.1210012,12.550096,6.26949,2.0996857
cel\106__[cel][nod][cla]0028__1.wav,cel,3.0,0.03891438,1342.1349012759126,1305.3675427758135,2351.094501201923,0.08552058293269231,-302.19202,155.75574,-51.187798,53.135937,13.671607,0.43722618,-16.085169,-11.095744,-3.5874548,-16.519384,-17.18453,-13.610051,-1.5928488,-9.4254675,-9.607944,-2.717372,-6.1685247,-6.96521,-1.7968636,2.2061603
cel\106__[cel][nod][cla]0028__2.wav,cel,3.0,0.035552926,1376.2991746085274,1353.5369939153397,2519.2191256009614,0.09459134615384615,-313.6963,153.27551,-47.326065,55.878193,4.138928,0.24189301,-14.023876,-9.307065,-3.5261648,-14.890622,-17.73192,-12.564215,-3.9609046,-11.37253,-6.2908545,3.9361024,-2.4644463,-3.8730497,3.4758124,1.2470403
cel\106__[cel][nod][cla]0028__3.wav,cel,3.0,0.029188992,1330.0860000832827,1379.2794010197167,2485.0972806490386,0.08663611778846154,-317.60455,156.5417,-48.770756,52.44088,4.4316235,3.9537761,-10.64712,-10.414669,-10.191886,-12.126867,-15.02305,-5.6553082,0.30000222,-4.971582,-5.9983597,-3.9668322,-13.409978,-9.227421,1.1696883,3.9494793
cel\114__[cel][nod][cla]0049__1.wav,cel,3.0,0.026137581,1317.7085918252576,1683.5603561697017,2413.126690204327,0.05831580528846154,-301.14352,146.92293,-15.668016,19.570763,2.75299,-3.057641,-21.934202,-0.2699221,-8.426056,-5.211572,-14.050654,-4.564868,-9.225712,-3.1787465,-11.111986,-0.34755638,-2.7517636,-0.95205003,-6.566414,-6.2554884
cel\114__[cel][nod][cla]0049__2.wav,cel,3.0,0.026715444,1508.2418596618236,1835.1425280841877,2798.4882061298076,0.07306565504807692,-283.93253,134.1733,-14.3270645,18.771868,4.706052,1.0206275,-18.32258,1.4281837,-5.7223577,-0.97092277,-14.553249,-4.630384,-12.32349,-4.993075,-9.937327,0.48866788,0.5971161,6.3897424,-3.3452528,-3.5541565
cel\114__[cel][nod][cla]0049__3.wav,cel,3.0,0.020623866,1413.123506442287,1612.5562025012969,2366.9959435096152,0.07788837139423077,-337.5602,140.3018,-24.487549,15.667023,2.7744827,5.964527,-10.967,-7.7229824,-11.299535,-1.8492057,-11.366323,-2.6388943,-1.9493556,7.859667,-0.3002748,-2.3514156,-9.77066,3.2809372,9.809332,3.3528166
cel\115__[cel][nod][cla]0055__1.wav,cel,3.0,0.020562096,1079.2514543064963,1503.1685217922527,2001.9253305288462,0.03650090144230769,-390.28546,142.20406,-23.177029,21.610733,4.6458015,-2.5364926,-18.667873,6.491737,8.122758,-3.256041,-11.56903,-2.78902,-10.801712,-15.610803,-12.717092,-2.6788962,-4.534973,-0.8285777,-5.467507,-7.6290436
cel\115__[cel][nod][cla]0055__2.wav,cel,3.0,0.026582632,737.6332665352691,1252.0510008790986,1306.8997896634614,0.027647986778846154,-397.4,178.46187,-7.933882,18.032719,25.30779,4.168973,-13.827443,3.7550783,2.659711,-1.5079108,-4.802669,1.6129303,-8.072923,-7.0453424,-9.693844,-6.5929136,-5.8629355,-0.20437822,-8.127368,-4.6378617
cel\115__[cel][nod][cla]0055__3.wav,cel,3.0,0.010977367,865.3308053003443,1520.101555257878,1412.7437650240386,0.02756159855769231,-465.9703,170.8153,8.152678,5.6133323,22.67619,7.950633,-10.542758,7.1167946,8.116979,-0.47939396,-8.111636,0.32491425,-7.1538253,-6.2218714,-9.196153,-5.040999,-2.9022362,5.3294744,-2.6578522,-2.7633069
cel\117__[cel][nod][cla]0050__1.wav,cel,3.0,0.0067642736,1309.8161818132228,1825.220178275824,2343.0609600360576,0.05514197716346154,-448.99542,137.77321,-5.3017664,19.193441,11.236663,7.7390313,-4.8896613,0.74559677,-5.219164,1.0597256,-2.6322904,-1.8156165,-8.217977,2.5593843,-0.15795922,5.623576,4.911022,10.174611,5.393769,8.306262
cel\117__[cel][nod][cla]0050__2.wav,cel,3.0,0.0076565444,1134.4743676005094,1861.4000139482785,2057.580378605769,0.032474459134615385,-492.9142,138.07909,12.613028,18.605606,14.075956,4.644448,-7.7475023,5.589378,8.581903,5.6267033,-5.5989513,-3.8727994,-9.522438,-3.8655052,-6.5816903,-3.4334543,-7.096578,-2.0210252,-6.51755,-3.2463176
cel\117__[cel][nod][cla]0050__3.wav,cel,3.0,0.01758932,1009.2156182527584,1458.8495259101983,1672.6329627403845,0.04312274639423077,-418.4863,156.53748,-5.6467323,19.959612,5.6282606,-4.7190194,-11.841778,1.0642276,2.4944096,-0.852198,-4.24582,-1.3186338,-8.299339,-8.294284,-7.1393156,-2.6684036,-1.668643,-0.5107315,-3.6179214,-4.3295727
cel\119__[cel][nod][cla]0057__1.wav,cel,3.0,0.060770098,2125.244209252409,2261.2925878263345,4206.014310396635,0.10569411057692307,-198.75357,89.9907,-11.904301,26.252104,4.054276,1.8530431,-7.9057713,7.7862325,0.5894037,16.60326,15.63897,16.941038,-8.703493,-13.810179,-15.130592,-2.652077,-3.250497,5.4510446,-1.6557716,7.6251206
cel\119__[cel][nod][cla]0057__2.wav,cel,3.0,0.07629484,1902.3946620339304,2085.5353422536327,3539.727313701923,0.1011493389423077,-189.47684,107.97987,-13.101969,19.273853,7.5009723,2.3078961,-3.2561705,7.375935,3.9872277,19.80714,9.473103,11.753741,-16.436905,-12.615938,-8.191771,6.8771906,-3.5676296,2.7636583,8.28672,11.877417
cel\119__[cel][nod][cla]0057__3.wav,cel,3.0,0.06115641,2215.9952834442965,2085.283733009092,3992.0073993389424,0.1156475360576923,-189.18852,84.00377,-41.096004,10.181453,-5.8386893,-6.3000493,-15.450584,-6.145755,-6.890211,14.339557,1.7956191,-0.34923565,-16.206347,-8.053589,-5.301219,4.670889,1.7068956,12.766675,7.4994526,6.762726
cel\120__[cel][nod][cla]0030__1.wav,cel,3.0,0.020892903,1606.017369452961,1557.8775880408264,2992.701134314904,0.09933518629807692,-326.79187,129.44742,-49.72547,69.76162,12.11997,-0.91665983,-9.45459,-0.36499357,-6.0629787,-4.3275123,-3.4951854,-8.631842,-11.6871605,-10.153095,-5.087723,4.2471313,2.654212,0.4048251,-2.1422884,-2.0641465
cel\120__[cel][nod][cla]0030__2.wav,cel,3.0,0.030922236,1412.6182323744301,1460.7214839781154,2847.683293269231,0.0741924579326923,-303.7437,143.50748,-50.447395,68.38463,6.9747877,-8.802105,-12.183664,-0.70132095,-3.9774823,-7.4779286,-6.1471033,-5.444024,-4.005629,-11.164016,-12.000407,-2.2029495,0.87869006,-4.410453,-4.081714,-5.817575
cel\120__[cel][nod][cla]0030__3.wav,cel,3.0,0.024927579,1349.3396207417738,1494.6128155589345,2676.659968449519,0.06220327524038462,-328.72867,141.97299,-47.23884,58.67234,16.542551,-1.0711135,-10.939048,4.053259,-2.7411203,-3.9966402,-5.7536497,-9.012154,-11.116186,-11.53902,-5.62164,-2.249694,-6.3115883,-2.8787074,-1.9891183,-0.19339506
cel\125__[cel][nod][cla]0046__1.wav,cel,3.0,0.019029934,1620.067429884542,1977.7443455703296,3198.9229642427886,0.08343599759615385,-352.8334,107.396454,-7.2286,36.404545,10.667246,2.4612079,-3.4380672,5.6506715,3.0045137,3.3350375,-3.9047644,-4.2816567,-3.0705624,6.433027,-5.3382416,15.379809,13.652759,20.4657,9.78633,-4.997582
cel\125__[cel][nod][cla]0046__2.wav,cel,3.0,0.033058267,1524.2325254755726,1671.8935263891485,2644.608623798077,0.09151141826923077,-266.54388,128.28252,-33.58989,17.587261,-2.7464547,-2.1219172,-19.914135,-10.262445,-9.255448,-0.68819916,-5.554872,-7.478064,-3.6738052,-4.2170267,-11.8582,0.017123032,0.7666431,8.894698,6.329821,7.1098957
cel\125__[cel][nod][cla]0046__3.wav,cel,3.0,0.042854294,1979.662246223456,2077.6869756903275,3760.1941856971152,0.09896709735576924,-239.04724,88.91138,-24.421116,22.209543,0.27918512,-3.788723,-13.50934,-4.8257303,-2.6741855,-0.2976842,-15.216082,-9.298977,-6.6126776,-5.005626,-14.654622,2.0859299,2.4364567,5.8853283,3.1033778,6.182713
cel\127__[cel][nod][cla]0047__1.wav,cel,3.0,0.048494376,1319.6463479495908,1632.2806932516512,2470.852238581731,0.06043043870192308,-279.8464,141.49162,-17.724398,18.389713,-0.20468457,-2.1571853,-19.566109,-5.6695113,-8.034177,-2.7651315,-10.149068,-7.204468,-13.141844,-7.343192,-7.37823,0.86412567,1.471511,7.729776,3.5382912,-3.5094497
cel\127__[cel][nod][cla]0047__2.wav,cel,3.0,0.03005217,2059.226547087115,2110.400134043259,3812.7020733173076,0.09225135216346154,-294.42307,89.74602,-26.828257,-8.01949,-12.562043,-4.3712554,-22.724922,-9.238244,-21.112717,0.7922233,0.058906674,25.117094,16.53422,17.265125,-0.4740225,-4.976429,-9.097538,6.5370183,8.868601,0.10052725
cel\127__[cel][nod][cla]0047__3.wav,cel,3.0,0.02799427,1068.41929040696,1485.2710472400413,1996.459209735577,0.03877704326923077,-343.64316,153.12737,-19.36489,21.62817,10.6891,-1.7561446,-15.669915,1.2168393,1.075625,-2.3955777,-6.3986244,-1.7877076,-12.807043,-12.838239,-11.9698715,-7.0591974,-6.3823028,-2.481257,-4.867244,-2.8676767
cel\130__[cel][nod][cla]0040__1.wav,cel,3.0,0.015516061,1528.3699416652412,1813.932202645342,2719.312274639423,0.11055438701923077,-338.34027,142.22073,-9.19275,19.742958,15.197878,3.148832,-8.793171,2.3226812,-8.676604,-9.440168,-2.580513,14.458147,-2.8660994,-1.7961302,-9.723419,-6.296768,-3.7505262,16.380484,-2.085452,-9.826348
cel\130__[cel][nod][cla]0040__2.wav,cel,3.0,0.017483681,1637.9464209135442,1838.5826272747586,2885.9461388221152,0.11423527644230769,-327.81567,132.77994,-14.001474,9.669348,12.127932,4.5267467,-6.936037,-6.279978,-9.737557,1.4055244,-2.8497515,7.2733316,-4.051801,5.624613,-3.0103314,-9.906273,-15.309078,-3.0277247,-6.1697464,-2.672249
cel\130__[cel][nod][cla]0040__3.wav,cel,3.0,0.015955165,1620.9795611352517,1796.6377446186755,2883.4615384615386,0.11074594350961539,-340.03342,144.44098,-22.294512,7.28575,11.9062195,0.78246015,-5.9490385,-3.7201622,-4.4008727,6.6735506,-8.305486,-7.495216,-17.92647,5.60854,4.4207745,-0.5561056,-2.1168377,9.132056,-12.961751,-19.016968
cel\132__[cel][nod][cla]0048__1.wav,cel,3.0,0.031152891,1700.155732627942,1928.4853916488282,3018.4581580528848,0.09341947115384615,-272.83972,114.57835,-9.321255,19.686502,4.3932114,4.841412,-10.4109125,-0.55606115,-10.663721,12.2834425,6.619019,6.2301354,-11.682347,-8.71254,-3.531082,12.041512,10.454208,15.277097,-4.215768,-10.943954
cel\132__[cel][nod][cla]0048__2.wav,cel,3.0,0.040044334,1536.5340308721445,1908.1773099363213,2746.3115985576924,0.06971153846153846,-278.02655,112.05212,-0.5702166,29.393124,7.771844,-1.7608477,-27.036367,-1.1994461,-7.3323803,5.601832,9.88727,13.092919,-2.4841287,-4.874211,-16.869974,1.5694139,10.127156,27.875004,20.026562,-1.4706484
cel\132__[cel][nod][cla]0048__3.wav,cel,3.0,0.039447546,1208.7684756633905,1646.9354730646924,2159.2833533653848,0.050304236778846156,-298.33435,139.15309,-11.068797,18.15016,3.6083915,2.7883456,-16.542713,-3.056228,-11.83301,-2.6534934,-6.804932,3.6352859,-0.100896396,-2.7549617,-13.34537,-9.88737,-14.343391,-3.4278996,3.2169213,8.366314
cel\[cel][cla]0001__1.wav,cel,3.0,0.019045811,1526.8522888027294,1528.8028316572545,2004.409930889423,0.13204251802884615,-405.65878,135.69807,-28.656551,8.057272,15.13682,8.633103,-6.7668657,-18.477993,-11.909685,3.685311,-0.10324731,-5.1838226,-16.205229,-9.184824,-1.3017038,-1.1181307,-2.3467708,-11.32291,-14.940424,3.1211336
cel\[cel][cla]0001__2.wav,cel,3.0,0.028227193,1228.667149008017,1583.9126640190273,2229.017803485577,0.059314903846153844,-308.00064,150.73721,-12.765315,20.220102,-3.9695473,-16.42932,-12.602023,0.80347806,-2.1101096,-1.0697216,-22.650713,-5.533746,-5.963871,1.0099721,-7.960149,1.1967767,-2.2224956,0.796769,-6.8883553,4.4336147
cel\[cel][cla]0001__3.wav,cel,3.0,0.013418911,1212.4038062211694,1612.4698902357406,2158.1238731971152,0.05717397836538462,-401.90668,143.44278,-5.4553065,24.519608,8.551351,0.7139975,-8.948757,-1.1024818,-3.9802678,13.067441,-5.544607,7.8421135,-5.3685584,-3.196219,-10.691046,-0.96369404,-3.3634453,3.62759,2.1478229,11.487498
cel\[cel][cla]0002__1.wav,cel,3.0,0.006365053,1619.4445881532984,1846.2451392681626,3112.7901517427886,0.08979116586538462,-402.59015,122.679085,-22.919243,31.608364,-0.18639779,-0.3681953,-12.178473,0.3640536,-11.365533,-1.1490433,-15.561307,-7.782616,-8.509763,3.4331763,-2.979141,1.7350953,-4.052089,-2.4091008,-8.649621,-1.1808273
cel\[cel][cla]0002__2.wav,cel,3.0,0.009128809,1597.6305570284349,1902.8712134233904,3059.8681640625,0.07998798076923076,-387.77686,128.7044,-14.355411,20.25297,1.8208449,-5.448444,-14.2410965,-3.93806,-11.078578,2.1474004,-8.555755,-5.7482767,-10.873248,-3.9758189,-7.163712,-2.962433,-12.170561,-9.501094,-9.072869,-0.954433
cel\[cel][cla]0002__3.wav,cel,3.0,0.0097924415,1559.8177469339007,1718.833555837551,2731.3211763822114,0.0918231670673077,-380.45233,132.76338,-32.078686,6.4373283,-1.1115373,-5.129397,-16.36573,-8.022149,-19.445883,-0.8773974,-16.028412,-11.497341,-11.994455,-1.1410459,-2.869088,2.4893734,-1.622073,-2.0496142,-2.908783,-1.1352139
cel\[cel][cla]0003__1.wav,cel,3.0,0.025552042,1053.3616920954735,1479.2003911318186,2060.8931790865386,0.04118840144230769,-351.44574,154.89078,-10.863836,36.393166,8.9289465,8.202811,1.6444705,-5.9885273,-12.102473,-4.683365,-7.4146676,-5.31243,-5.0919394,2.226051,-4.5829134,-10.831554,-12.840479,-18.701633,-11.810152,2.483754
cel\[cel][cla]0003__2.wav,cel,3.0,0.01870693,1166.0287827463965,1540.8354606693342,2280.449030949519,0.051678936298076926,-341.08832,158.55638,-18.208284,30.83014,5.2537904,2.2471204,1.7553641,0.3008657,-11.704975,-5.532308,-6.7361546,-5.1766224,-6.4259343,0.4955948,-1.4821168,-4.0380745,-8.953402,-9.415143,-7.3818607,-2.013739
cel\[cel][cla]0003__3.wav,cel,3.0,0.019686203,1130.1226299258212,1539.916542032687,2212.122521033654,0.046255258413461536,-337.34164,157.70601,-16.032274,31.994268,3.2796655,6.2635794,3.7927306,1.7305638,-7.660035,-0.99903506,-6.7429485,-3.7421598,-5.083248,-0.07336467,-3.6815145,-2.83979,-6.738835,-7.4815865,-4.082047,3.1139817
cel\[cel][cla]0004__1.wav,cel,3.0,0.03910722,1328.0215800038998,1833.917998255926,2664.4854266826924,0.043434495192307694,-293.56207,124.3453,-12.240071,24.741201,8.260609,-2.067529,-10.964559,2.3822703,-11.672005,-12.520039,-20.240656,-6.0230994,-13.13934,-11.070012,-12.257395,-5.1870575,-8.86704,-1.9670795,-6.3518515,-0.700469
cel\[cel][cla]0004__2.wav,cel,3.0,0.033048585,1668.0640431415163,2148.519844458744,3284.476036658654,0.060659555288461536,-287.23483,105.78526,-6.001296,19.433893,7.198655,-3.527989,-10.238906,1.4737659,-7.078681,-11.100156,-19.233585,-8.570957,-16.501167,-11.117289,-14.912091,-8.104111,-10.809527,-3.5574734,-10.169811,0.17162523
cel\[cel][cla]0004__3.wav,cel,3.0,0.042864442,1504.9469405077325,1946.5411013498526,2899.6942608173076,0.052486478365384615,-285.53882,108.33651,-12.00791,21.105074,3.9526875,-3.325441,-11.00981,0.91778535,-13.761858,-11.767253,-19.24158,-9.761938,-15.634229,-12.977452,-17.886656,-10.831237,-10.231397,3.7385743,-1.6729165,1.6455264
cel\[cel][cla]0005__1.wav,cel,3.0,0.03848879,1434.423099578956,1898.799623271284,2757.1610201322114,0.05359450120192308,-272.82495,128.27266,-8.323075,17.002632,-4.3428082,-1.9678345,-9.384914,7.0380707,-4.126601,1.2024553,-11.533329,-5.8499923,-13.496907,-4.800683,-9.90588,-7.5817747,-7.310851,-5.254412,-4.24038,-0.88057005
cel\[cel][cla]0005__2.wav,cel,3.0,0.043282546,1215.5752567353636,1752.0702964289046,2214.9384014423076,0.04510216346153846,-281.20667,145.27588,-2.725562,14.63378,0.35700014,-1.2797234,-8.547632,9.885866,-0.5371904,0.49515867,-10.684226,-6.3652344,-10.12897,-4.671229,-7.7582183,-4.8587036,-2.5339108,-0.2900585,-8.995634,0.1879992
cel\[cel][cla]0005__3.wav,cel,3.0,0.028750375,1554.5295887595867,2007.6101740582053,3043.4698016826924,0.06631234975961539,-274.13007,125.803894,-5.896625,16.394741,-1.4373186,0.078149945,-9.838247,15.046387,0.16453916,2.2278478,-12.307942,-6.382054,-10.126369,0.30326623,-6.307828,-2.2869883,-4.9337273,-4.3501873,-5.396744,1.4623609
cel\[cel][cla]0007__1.wav,cel,3.0,0.01771623,936.2822938710974,1424.9132652272676,1768.4557166466345,0.03683143028846154,-366.41934,175.01222,-8.134504,25.345516,17.64496,1.440949,-5.6670074,11.198289,0.06758919,1.913563,-4.5579658,-2.2691798,-5.156927,0.29232758,-2.7729802,-3.8332336,-6.990561,-0.5850169,-5.483144,-1.4438658
